state;year;manufacturing_output;manufacturing_output1;logmanufacturing_output1
Maharashtra;1979;26400000000;441.227789863259;6.08956127239316
Maharashtra;1980;29004900000;474.134729333768;6.16149152040757
Maharashtra;1981;29370200000;469.546691168406;6.15176774241162
Maharashtra;1982;32176100000;502.922241735789;6.22043556915517
Maharashtra;1983;37409000000;571.59825466723;6.34843639263473
Maharashtra;1984;39493700000;589.882219816513;6.37992288954192
Maharashtra;1985;49170200000;717.856000453166;6.57626899246217
Maharashtra;1986;56346400000;804.034269601995;6.68964189215367
Maharashtra;1987;58066100000;809.802348654274;6.69679020388315
Maharashtra;1988;73661000000;1003.96099897534;6.91170845385507
Maharashtra;1989;91115300000;1213.57957980437;7.10132960175925
Maharashtra;1990;1,10712E+11;1440.9311770346;7.27304483430004
Maharashtra;1991;1,1666E+11;1483.59863614149;7.3022259263251
Maharashtra;1992;1,34565E+11;1676.40527545523;7.42440706294123
Orissa;1960;71200000;4.1461320547718;1.42217586463317
Orissa;1961;118300000;6.76215848098713;1.91134214101004
Orissa;1962;162500000;9.09111964886907;2.2072980742971
Orissa;1963;232600000;12.7281699572944;2.54381764397072
Orissa;1964;330300000;17.6779340526891;2.87231719815828
Orissa;1965;379300000;19.8539174610938;2.98840134086534
Orissa;1966;310900000;15.9146658585627;2.76724106513587
Orissa;1967;202600000;10.1414953850189;2.31663546115758
Orissa;1968;355100000;17.3808340940405;2.85536811028756
Orissa;1969;493300000;23.6080013177983;3.16158569346063
Orissa;1970;570000000;26.6698882643976;3.28353514862375
Orissa;1971;455400000;20.8308442136452;3.03643478319118
Orissa;1972;455400000;20.4464730283004;3.01781039956072
Orissa;1973;751500000;33.1416278691322;3.50079013176765
Orissa;1974;1070500000;46.3661378631382;3.83656940537537
Orissa;1975;839600000;35.7112020290224;3.57546442189177
Orissa;1976;1458300000;60.9036696308986;4.10929342956549
Orissa;1977;1377100000;56.4640167052469;4.03360356278947
Orissa;1978;1663300000;66.9468401115617;4.20389887328714
Orissa;1979;2044100000;80.7526154824425;4.39139035145367
Orissa;1980;1632100000;63.2755873006544;4.14749958810529
Orissa;1981;1251400000;47.6056822178816;3.86295212843807
Orissa;1982;1197500000;44.7282650512946;3.80060562955401
Orissa;1983;1271500000;46.6358240592291;3.84236900242539
Orissa;1984;3135100000;112.912450442559;4.72661274357459
Orissa;1985;2933800000;103.752474279727;4.64200800730573
Orissa;1986;3377900000;117.295794234446;4.76469890023782
Orissa;1987;3779300000;128.856075949428;4.85869609120141
Orissa;1988;8335700000;279.050967601204;5.63139444471169
Orissa;1989;8687800000;285.554507490292;5.65443293027885
Orissa;1990;6449200000;208.11946002791;5.33811224189591
Orissa;1991;9068500000;287.315880690263;5.66058224009374
Orissa;1992;10353000000;323.027790998492;5.77773835976442
Punjab;1960;184600000;16.9610346414891;2.83091863330782
Punjab;1961;NA;NA;NA
Punjab;1962;NA;NA;NA
Punjab;1963;NA;NA;NA
Punjab;1964;NA;NA;NA
Punjab;1965;349000000;29.0706585262159;3.36972936743481
Punjab;1966;392100000;32.0257264351176;3.46653953090157
Punjab;1967;414100000;33.1649218441907;3.50149274639976
Punjab;1968;489200000;38.4176393193073;3.64851671139505
Punjab;1969;542700000;41.7901041772547;3.73265956933192
Punjab;1970;567000000;42.8119427651894;3.75681710023413
Punjab;1971;615700000;45.5845982251103;3.81956990124592
Punjab;1972;765600000;55.5147437109213;4.01664863792206
Punjab;1973;915800000;65.0176824951853;4.17465927128737
Punjab;1974;1136500000;78.9933062469352;4.36936311782569
Punjab;1975;1393200000;94.7959074459355;4.55172623792758
Punjab;1976;1480200000;98.5863232756235;4.59093254281541
Punjab;1977;1784200000;116.311983133002;4.756276090614
Punjab;1978;2084200000;132.974752788948;4.89015928154749
Punjab;1979;2597200000;162.161541166504;5.08859300608541
Punjab;1980;2630900000;160.739603796947;5.07978568791247
Punjab;1981;3523500000;210.635745128058;5.35013031525017
Punjab;1982;3712100000;217.662967824979;5.38294784731683
Punjab;1983;4537600000;261.101533603243;5.5649093493119
Punjab;1984;5096200000;287.766778019456;5.66215035352843
Punjab;1985;6434700000;356.554706409086;5.8764876822444
Punjab;1986;6966300000;378.788125944075;5.93697701431606
Punjab;1987;7885900000;420.75991506155;6.04206239800194
Punjab;1988;9968700000;521.918952013425;6.25751231148578
Punjab;1989;12286400000;631.194544305836;6.44761412612586
Punjab;1990;14130400000;712.294428472743;6.56849134907072
Punjab;1991;15831300000;783.034156083137;6.66317631711236
